76.89 & 0.00 & 0.00 & 9.00 & 0.00 & 0.00 & 1.41 & 12.71 \\
37.13 & 0.00 & 0.00 & 16.40 & 0.00 & 0.00 & 4.10 & 42.37 \\
0.00 & 0.00 & 0.00 & 60.00 & 0.00 & 0.00 & 0.00 & 40.00 \\
9.07 & 0.00 & 0.00 & 67.92 & 0.00 & 0.04 & 1.96 & 21.01 \\
16.83 & 0.00 & 0.00 & 41.35 & 0.00 & 0.00 & 1.92 & 39.90 \\
17.14 & 0.00 & 0.00 & 19.20 & 0.00 & 0.00 & 11.52 & 52.13 \\
30.31 & 0.00 & 0.00 & 12.04 & 0.00 & 0.07 & 14.66 & 42.92 \\
16.65 & 0.00 & 0.00 & 24.99 & 0.00 & 0.00 & 3.76 & 54.60 \\
