79.82 & 0.00 & 0.00 & 6.11 & 0.00 & 0.00 & 1.29 & 12.78 \\
45.81 & 0.00 & 0.00 & 6.61 & 0.00 & 0.00 & 4.19 & 43.39 \\
nan & nan & nan & nan & nan & nan & nan & nan \\
19.69 & 0.00 & 0.00 & 57.48 & 0.00 & 0.00 & 0.85 & 21.97 \\
30.28 & 0.00 & 0.00 & 28.44 & 0.00 & 0.00 & 0.00 & 41.28 \\
33.37 & 0.00 & 0.00 & 10.16 & 0.00 & 0.00 & 10.47 & 46.01 \\
33.84 & 0.00 & 0.00 & 9.86 & 0.00 & 0.00 & 16.24 & 40.06 \\
28.35 & 0.00 & 0.00 & 11.95 & 0.00 & 0.00 & 3.19 & 56.51 \\
