77.57 & 0.00 & 0.00 & 8.07 & 0.00 & 0.00 & 1.96 & 12.40 \\
44.93 & 0.00 & 0.00 & 8.15 & 0.00 & 0.00 & 7.93 & 38.99 \\
nan & nan & nan & nan & nan & nan & nan & nan \\
23.57 & 0.00 & 0.00 & 54.35 & 0.00 & 0.00 & 1.85 & 20.23 \\
21.10 & 0.00 & 0.00 & 25.69 & 0.00 & 0.00 & 0.92 & 52.29 \\
31.71 & 0.00 & 0.00 & 16.27 & 0.00 & 0.41 & 13.26 & 38.34 \\
35.81 & 0.00 & 0.00 & 9.48 & 0.00 & 0.91 & 23.52 & 30.27 \\
30.30 & 0.00 & 0.00 & 12.52 & 0.00 & 0.06 & 5.70 & 51.42 \\
