75.38 & 0.00 & 0.00 & 8.56 & 0.00 & 0.00 & 0.41 & 15.66 \\
38.33 & 0.00 & 0.00 & 12.73 & 0.00 & 0.00 & 1.79 & 47.14 \\
40.00 & 0.00 & 0.00 & 20.00 & 0.00 & 0.00 & 0.00 & 40.00 \\
15.38 & 0.00 & 0.00 & 61.12 & 0.00 & 0.00 & 0.40 & 23.10 \\
22.75 & 0.00 & 0.00 & 30.92 & 0.00 & 0.00 & 1.18 & 45.15 \\
25.83 & 0.00 & 0.00 & 15.93 & 0.00 & 0.00 & 3.80 & 54.44 \\
35.02 & 0.00 & 0.00 & 9.90 & 0.00 & 0.00 & 7.35 & 47.73 \\
23.45 & 0.00 & 0.00 & 16.43 & 0.00 & 0.00 & 1.17 & 58.94 \\
