76.03 & 0.00 & 0.00 & 9.03 & 0.00 & 0.00 & 0.41 & 14.53 \\
29.84 & 0.00 & 0.00 & 16.17 & 0.00 & 0.00 & 1.14 & 52.85 \\
20.00 & 0.00 & 0.00 & 0.00 & 0.00 & 0.00 & 0.00 & 80.00 \\
8.18 & 0.00 & 0.00 & 66.81 & 0.00 & 0.00 & 0.31 & 24.70 \\
13.46 & 0.00 & 0.00 & 38.46 & 0.00 & 0.00 & 0.48 & 47.60 \\
15.93 & 0.00 & 0.00 & 15.79 & 0.00 & 0.00 & 3.06 & 65.22 \\
27.27 & 0.00 & 0.00 & 10.62 & 0.00 & 0.00 & 5.95 & 56.16 \\
16.56 & 0.00 & 0.00 & 23.08 & 0.00 & 0.00 & 1.23 & 59.13 \\
