79.03 & 0.00 & 0.00 & 7.01 & 0.00 & 0.00 & 1.16 & 12.81 \\
39.61 & 0.00 & 0.00 & 13.39 & 0.00 & 0.00 & 4.60 & 42.40 \\
40.00 & 0.00 & 0.00 & 24.00 & 0.00 & 0.00 & 4.00 & 32.00 \\
13.31 & 0.00 & 0.00 & 65.08 & 0.00 & 0.00 & 1.38 & 20.23 \\
23.41 & 0.00 & 0.00 & 31.27 & 0.00 & 0.00 & 2.79 & 42.53 \\
25.33 & 0.00 & 0.00 & 16.63 & 0.00 & 0.00 & 9.47 & 48.57 \\
34.51 & 0.00 & 0.00 & 10.61 & 0.00 & 0.00 & 14.90 & 39.98 \\
22.11 & 0.00 & 0.00 & 16.97 & 0.00 & 0.00 & 2.90 & 58.01 \\
