76.80 & 0.00 & 0.00 & 7.97 & 0.00 & 0.00 & 1.60 & 13.63 \\
46.70 & 0.00 & 0.00 & 6.17 & 0.00 & 0.00 & 5.73 & 41.41 \\
nan & nan & nan & nan & nan & nan & nan & nan \\
26.59 & 0.00 & 0.00 & 50.98 & 0.00 & 0.00 & 1.10 & 21.33 \\
32.11 & 0.00 & 0.00 & 15.60 & 0.00 & 0.00 & 0.00 & 52.29 \\
36.17 & 0.00 & 0.00 & 8.19 & 0.00 & 0.00 & 11.81 & 43.83 \\
33.61 & 0.00 & 0.00 & 9.18 & 0.00 & 0.30 & 16.69 & 40.21 \\
28.19 & 0.00 & 0.00 & 11.63 & 0.00 & 0.06 & 3.89 & 56.23 \\
