78.05 & 0.00 & 0.00 & 7.71 & 0.00 & 0.00 & 1.58 & 12.67 \\
41.56 & 0.00 & 0.00 & 13.73 & 0.00 & 0.00 & 5.55 & 39.15 \\
28.00 & 0.00 & 0.00 & 32.00 & 0.00 & 0.00 & 8.00 & 32.00 \\
15.97 & 0.00 & 0.00 & 62.52 & 0.00 & 0.00 & 1.76 & 19.74 \\
24.98 & 0.00 & 0.00 & 31.79 & 0.00 & 0.00 & 2.93 & 40.31 \\
27.00 & 0.00 & 0.00 & 17.12 & 0.00 & 0.01 & 10.85 & 45.02 \\
35.13 & 0.00 & 0.00 & 11.24 & 0.00 & 0.00 & 16.24 & 37.39 \\
23.98 & 0.00 & 0.00 & 17.03 & 0.00 & 0.00 & 3.67 & 55.32 \\
